-28.9487 1.3192 16.6203 33.4198
-104.8041 5.9252 59.3641 120.5949
-103.5035 5.1096 60.5008 120.0013
-234.1363 11.5904 136.3826 271.2107
-124.5778 5.9047 72.5079 144.2633
-0.9195 0.6452 -63.9422 63.9523
-1.8367 -1.1549 -84.2806 84.3137
-2.2028 -1.001 -104.6741 104.7063
-166.312 0.2402 99.5854 193.8485
-17.6129 0.7378 10.4215 20.4789
585.0676 -57.0279 -276.7738 649.7386
37.1877 -3.8636 -17.4343 41.2532
-0.757 0.33 -0.3498 0.9077
-0.5442 0.2163 -0.2888 0.6677
-0.4891 1.0779 0.0732 1.1942
-0.4701 0.3136 -0.0384 0.5834
-0.0056 -0.3956 -0.6247 0.7525
2.039 1.1935 -7.3492 7.8107
-0.2618 0.7928 -4.6404 4.8073
-1.1365 1.6071 -5.7895 6.1166
-2.1873 1.9875 -13.7436 14.0891
-1.5106 0.8838 -9.7096 9.8671
-0.5236 -0.7472 -6.0448 6.1149
612.0386 28.3765 -299.6852 682.0614
38.1259 1.7703 -18.7201 42.5109
175.298 8.197 -84.9297 194.9606
37.4927 1.2992 -18.1286 41.666
46.7285 1.4281 -22.9564 52.0827
312.6068 6.0193 -160.5083 351.4572
-0.2199 0.2547 688.0172 688.0173
-1.4119 -1.3899 46.1069 46.1521
-0.3786 0.2014 17.368 17.3739
0.2015 -0.4002 333.82 333.8216
-0.3116 -0.3136 223.0625 223.0629
-0.9364 0.6963 -717.5267 717.5278
-1.6252 0.9709 -1119.6593 1119.6609
-0.7403 0.0483 -157.743 157.7448
-1.716 -0.1328 -273.8816 273.8886
-2.9556 -1.978 -719.2607 719.2701
-0.2613 -0.8426 -320.0901 320.0914
-0.6086 -0.449 -278.39 278.391
-0.6736 -1.5645 -353.0516 353.0575
-0.5387 -0.0302 -76.7933 76.7953
-0.2387 -0.5147 -21.3227 21.3307
0.5599 -0.5046 -34.879 34.8998
0.8683 -0.935 -27.5106 27.5561
1.1461 1.4218 -42.8994 42.9385
0.9706 0.3423 -14.1618 14.1998
1.7937 1.2384 -58.3179 58.3588
-0.2641 0.2372 -21.9159 21.9192
0.695 0.6381 -115.1363 115.1413
0.9846 0.9432 -229.8981 229.904
0.5525 -0.0581 -662.6714 662.6723
-0.0397 -1.1046 -5.9216 6.0255
-0.235 -1.0855 -13.9577 14.0025
-0.0748 -0.4635 -3.5124 3.5464
0.2321 -0.4055 -3.5697 3.6029
0.6553 0.3657 -2.8195 2.921
1.1927 -0.2216 -59.1399 59.1525
1.1978 0.2367 -78.5509 78.5605
-0.7877 -0.4415 -149.0372 149.04
0.5799 0.9239 -90.5721 90.5788
-0.0647 0.3122 -21.4045 21.4126
0.2361 0.3056 -21.3497 21.3738
0.7431 -0.3316 -16.5777 16.5982
0.6885 -0.0377 -2.0942 2.2092
0.3245 0.1514 -3.4579 3.6008
0.9478 1.214 -8.5153 8.7043
0.7672 0.1007 -0.916 1.2072
-0.0478 -0.8377 -5.8839 5.9451
-0.524 0.2087 -0.9766 1.1365
-0.6623 -0.3841 -2.9792 3.0792
-0.6912 0.2211 -1.2656 1.4655
-0.937 -0.1947 -4.4147 4.5441
0.307 -0.1956 -0.2192 0.6514
0.3341 -0.1893 -0.8928 0.9819
0.9185 -0.0474 -0.9277 1.3138
6.7849 -2.7706 2.552 7.7617
8.173 -2.7606 3.3133 9.2421
1.0643 -0.6391 1.1947 1.7286
3.3627 -1.5258 2.381 4.3961
2.4213 0.0617 2.21 3.4104
0.2827 -0.806 -0.6588 1.4305
1.1693 -1.5796 -1.6749 2.586
1.0946 -0.7425 -0.7732 1.5385
-0.1485 -0.6968 -0.1214 0.7361
-0.0226 -0.6821 1.8716 2.0524
0.7719 -1.1887 9.6382 9.8151
0.7948 -0.6491 6.0166 6.1754
0.6409 -0.8046 3.7341 3.9856
1.2696 1.7735 13.2419 13.4531
0.9665 2.2319 15.8144 16.028
1.4383 2.9794 33.588 33.7636
-25.9482 -0.0851 16.5807 30.7937
-45.786 0.4577 29.2641 54.3413
-101.8145 1.1241 64.4765 120.5185
-6.6156 -0.0623 4.1772 7.8255
-9.8904 -0.4474 5.9835 11.569
-7.227 -0.089 4.1401 8.3306
-2.1816 -0.7551 2.4914 3.3995
1.1542 0.1017 5.3007 5.5064
0.1922 0.6359 9.4772 9.5467
-2.7141 1.9036 49.7789 49.8894
1.1268 -0.7846 -3.5465 3.9871
0.5094 -0.3039 -1.2447 1.4646
0.1251 -0.5497 -0.8247 1.0087
0.4154 -0.5715 -1.0843 1.3017
1.5647 -0.2723 -1.469 2.168
6.799 -0.4775 -3.2909 7.6268
45.0957 -3.4871 -21.8918 50.2585
168.9143 -16.0682 -80.5547 187.8278
163.0529 -15.3562 -77.4626 181.17
0.2383 -0.5527 5.2232 5.2809
-0.3318 0.03 1.0827 1.1414
-0.2679 0.305 1.6705 1.7248
0.2574 0.1587 8.7946 8.8009
1.8531 0.9149 -14.498 14.6452
0.0082 -2.0128 13.8741 14.0507
0.8178 -1.2109 21.0517 21.1363
-0.0917 -0.6179 21.6699 21.712
0.0124 -0.3241 13.4977 13.5024
-0.3642 0.1157 48.1458 48.1475
-0.328 0.1223 44.5074 44.509
-0.3232 0.3848 1.4845 1.6432
-0.4028 0.2435 -13.2447 13.307
0.2605 0.2654 -71.0487 71.0597
0.5931 -0.1768 -118.9311 118.9328
-0.4354 -0.2782 -34.1974 34.2142
-0.4043 0.1923 -17.9783 18.0083
0.1556 -0.2825 0.4675 1.318
-0.1874 0.3187 5.063 5.244
-0.6439 -0.5294 5.3541 5.441
-0.3804 0.0716 6.0548 6.0872
2.6955 -1.6919 3976.4656 3976.4669
0.4012 0.5117 116.1573 116.1592
-0.4975 -0.5802 224.3669 224.3682
0.2757 0.1367 26.2588 26.261
-0.0184 -0.3469 0.2035 0.4262
-0.2763 0.4147 -1.3885 1.4818
-0.0063 -0.4283 0.2012 0.4934
-0.5082 -1.0059 -4.0176 4.3389
-0.7166 -1.7198 -9.2678 9.4542
0.2247 0.3191 -22.8163 22.82
-0.513 0.3508 -32.5551 32.5614
-1.4429 1.0744 -162.3628 162.3728
-0.2304 -0.2663 -24.6552 24.6582
0.1479 -0.268 -77.7016 77.7023
0.4469 -1.2134 140.0409 140.047
-0.2816 0.2888 55.0688 55.0783
0.9994 0.6703 -68.5501 68.5608
0.2844 0.8774 1.3765 1.6628
4.4038 6.6297 66.6076 67.088
-0.4542 0.2809 2.2298 2.3454
-0.5356 -0.2077 1.1175 1.3501
-0.4139 -0.2229 0.5174 0.7129
-0.3134 -0.0174 1.3319 1.3755
0.1095 -0.3588 0.2123 0.6554
0.3305 -0.0508 1.0724 1.2271
-0.6168 0.34 0.7623 1.0472
0.3657 0.244 -0.3702 1.4349
-0.1081 0.3075 -1.7845 1.8194
0.3523 -0.0262 -1.4251 1.4748
-0.4982 0.3361 -3.3067 3.3638
-2.7328 -0.669 -38.0827 38.1981
-1.3309 -0.6161 -19.2311 19.3191
-2.208 -0.0306 -36.8055 36.875
-0.2171 -0.2078 -6.93 6.9379
-0.5894 0.2073 -17.6404 17.652
-0.4283 -0.5756 -25.5777 25.5882
0.4123 -0.1247 -508.1193 508.1197
-0.6068 0.7472 3.4808 3.6142
-0.3725 0.4886 1.1632 1.3229
-1.6949 1.0664 6.406 6.7132
-0.7217 0.329 1.9624 2.1212
-0.7147 0.0056 -13.2875 13.3075
0.2987 -2.9973 17.9029 18.1551
-0.3472 -2.3549 16.3019 16.4754
0.521 -0.7392 5.1465 5.2272
-0.045 -0.8215 9.7171 9.7528
-0.1769 0.2716 1.0219 1.0811
-0.5378 0.0703 13.4364 13.4481
-0.336 -0.0178 -7.7798 7.7883
-0.749 -0.0056 -4.762 4.8226
-0.6137 -0.8327 -6.1098 6.1983
-0.0449 -0.4326 72.2327 72.2341
-0.9685 -0.5711 108.762 108.7679
-0.173 0.3919 149.2997 149.3004
9.1591 2.3401 131.4396 131.7792
2.983 0.7202 48.4194 48.5168
1.0656 0.5944 15.692 15.74
1.0619 -0.1854 18.3032 18.3354
-0.272 -1.0967 5.402 5.5207
-0.7693 -0.1039 1.2749 1.4992
-0.0399 -0.4505 1.0242 1.1283
0.3263 0.8817 -0.9767 1.3629
0.675 -0.4616 0.3359 0.8951
2.1918 -0.078 0.3614 2.2271
-1.8577 0.4199 -1152.2903 1152.292
-0.9438 0.1248 6.3593 6.4317
-3.3137 0.5545 36.4253 36.5802
0.3723 -0.3092 0.2415 0.5586
0.0417 -1.7153 0.2551 1.7403
0.2357 -0.6707 -0.6075 0.9455
-0.7371 -0.6326 -1.3228 1.6471
-0.3422 -0.3939 -1.6436 1.7301
-0.0922 -1.0235 -2.7539 2.9427
-0.387 -0.0818 -0.5667 0.8516
-0.173 0.9893 0.4523 1.1103
0.8903 1.0323 1.758 2.4887
0.4915 0.2779 0.8759 1.0514
3.0464 1.4509 6.6745 7.4803
1.8386 -0.0581 4.7273 5.0745
0.4109 0.2227 1.1122 1.2145
-0.1284 0.3788 3.8302 3.8831
-0.0834 0.3252 2.3973 2.4247
0.3122 -0.1427 -0.269 0.4579
0.0615 0.4314 0.972 1.0743
0.1299 -0.2735 5.6864 5.7158
0.216 0.2484 2.284 2.3118
-0.1611 0.5912 12.2884 12.3137
6.4701 3.6222 118.8128 119.0477
2.5583 1.0618 41.7597 41.8517
3.4235 1.5274 50.4812 50.6204
0.4408 -0.0906 -57.4362 57.4381
0.5417 0.4705 -11.3297 11.3533
-0.1928 0.4273 -2.3148 2.3659
0.5835 0.2765 -2.8079 2.9232
1.0932 2.849 -10.5269 10.9716
0.1769 0.4035 -1.1321 1.2228
1.5925 1.9899 -18.6982 18.8717
0.0376 0.3762 1.6244 1.7405
0.1721 0.8171 1.62 1.8279
-0.5336 0.3289 1.3751 1.5177
1.1184 1.3493 -0.2213 1.772
2.2992 0.9382 -1.7888 3.0637
2.8908 1.0662 27.7769 27.9729
2.6208 1.3624 30.7207 30.8627
4.247 1.7376 41.9302 42.1835
2.1161 1.3452 24.5922 24.7247
-0.0554 0.3845 6.448 6.4612
0.2421 -0.4488 7.1644 7.1839
-0.4682 1.2278 131.107 131.1136
0.058 -0.6126 14.4109 14.4247
-1.1595 -1.2351 54.3913 54.4258
-1.5632 -1.1238 71.4491 71.4812
-0.4861 -0.4918 29.1644 29.173
-73.2661 4.1967 43.8924 85.5108
-45.1214 2.1296 26.3474 52.2941
0.5446 0.362 -947.912 947.9122
0.0996 0.4308 -471.0687 471.0692
0.3205 0.0565 -99.1257 99.1263
-1.3141 -0.867 -28.1287 28.173
-1.0684 0.3454 -29.6612 29.6827
-1.6834 -0.871 -37.6805 37.7284
-40.3827 -0.0447 24.3577 47.1626
-9.2854 0.2733 5.6209 10.8688
-3.7153 0.3365 2.141 4.3035
-2.1751 0.146 1.3593 2.5729
-28.0341 0.4403 17.8709 33.2524
-40.3052 0.1204 25.5839 47.7421
-420.1649 3.4073 268.7349 498.7671
78.6609 -8.1428 -36.9583 87.2914
10.8528 -0.1348 -5.4135 12.1296
-1.7994 -0.8378 0.4359 2.2383
-0.7442 -0.9578 0.3629 1.2737
-0.5025 -0.5869 0.1681 1.227
0.0218 0.5855 0.1079 0.6119
-0.4376 0.0351 0.0078 0.4608
-0.3124 -0.2666 0.141 0.4562
0.4137 0.2968 -0.6649 0.9721
-0.5762 0.7123 -3.8116 3.9517
-0.1301 0.9194 -2.9016 3.0498
-0.6422 -0.0702 -5.1639 5.206
133.2043 5.9081 -65.4296 148.5239
35.6379 1.6841 -17.0621 39.5479
4.2566 0.0384 -2.0002 4.7054
14.5425 0.2619 -7.3186 16.283
86.7938 1.4592 -44.1927 97.4091
354.7153 7.1587 -182.127 398.8041
698.5577 13.853 -358.9563 785.509
198.1274 3.7018 -101.5547 222.6692
828.3651 15.9946 -425.4478 931.3702
-0.5179 0.2595 3475.1994 3475.1994
-0.851 -0.6193 23.0859 23.1151
0.0955 -0.3365 158.3347 158.3352
-0.2262 -0.3525 -158.0643 158.0649
-0.0471 -1.3614 -287.2193 287.2247
0.3655 0.3537 -33.9938 33.9979
0.1028 0.4284 -861.3707 861.3709
0.2766 -0.5936 -2969.2331 2969.2333
0.433 0.1727 -884.5582 884.5584
-1.2837 0.2941 -6.5956 6.7272
0.0518 -0.7428 -2.9729 3.0679
-0.8176 -0.5528 -12.5211 12.5698
1.1179 -1.2393 -21.0852 21.157
0.614 -0.1028 -6.3574 6.3894
0.0647 0.946 -13.8577 13.8908
0.0842 1.437 -36.3715 36.4121
0.4816 2.1656 -130.2434 130.2656
0.7338 1.1899 -100.4076 100.4174
1.046 -0.2995 -55.491 55.5018
0.534 0.053 -19.1279 19.1359
-0.4569 0.4849 -38.6234 38.6294
0.2159 0.2812 -12.3505 12.3564
-0.332 0.2009 -4.2064 4.2266
-1.0851 -0.7665 -4.3039 4.5065
-0.8905 -0.456 -5.7051 5.7939
5.2996 -1.9021 1.8021 5.9136
0.1479 -0.9222 -0.5676 1.1018
0.2994 -1.0802 0.0969 1.1337
0.3491 -0.2386 -0.3416 0.5613
0.2158 -0.6626 -0.7655 1.0445
0.3396 -0.9924 -0.7552 1.385
0.3836 -0.5633 0.2351 0.7343
1.0225 -1.3833 1.5891 2.3941
0.2584 1.3866 7.5123 7.6598
1.0234 1.1507 12.5124 12.6166
-160.5259 1.0104 102.0687 190.2304
-21.2372 0.5225 13.7315 25.2956
-3.7969 -0.4038 3.4222 5.1294
-2.1172 -0.1741 2.2406 3.0907
-1.7356 -0.7054 2.1601 2.8628
-1.2146 -0.6306 0.8309 1.6071
2.6996 -0.3967 7.2185 7.7183
0.425 0.1273 0.8244 0.9466
-0.4612 0.2854 19.2879 19.2961
0.2807 -0.1067 11.5385 11.5433
-0.2177 -0.3114 472.058 472.0581
0.7607 -0.1373 -0.3935 1.2787
0.9057 -0.3217 -0.4098 1.0542
1.215 -0.6721 -2.3437 2.7278
0.062 -0.3459 -1.1726 1.2321
29.0021 -2.1611 -13.3342 31.9939
391.2788 -36.8349 -184.4829 434.1544
149.1142 -13.9601 -69.8653 165.2607
-0.3512 -0.0662 -2.6314 2.6592
0.125 0.462 5.1982 5.2439
-0.3324 -0.1049 9.884 9.8912
-1.257 0.1727 288.4619 288.4651
0.8342 0.9907 -6.9378 7.0591
0.5345 0.1707 -1.9894 2.0717
-0.1759 0.3722 -1.2941 1.3652
0.5155 0.4038 -0.5128 0.8434
-0.1822 0.3039 -0.4096 0.5593
0.1087 -0.4407 1.3304 1.4127
0.0437 -1.0206 13.68 13.7502
-0.2262 -0.4044 265.4848 265.4869
-0.1225 0.3543 2.9531 2.9801
-0.0056 -0.3525 4.2714 4.2882
-0.1891 -0.3339 0.0803 0.4162
-2.4736 -0.7294 -247.6405 247.6544
-0.8289 -0.7058 -45.3523 45.368
0.3243 -0.1988 -0.9034 0.9901
0.4055 0.014 0.3879 0.5784
-0.2111 -0.2346 -0.0153 0.3455
-0.8581 -0.2713 33.5179 33.5303
0.3066 0.107 -0.7082 0.7915
-0.554 0.4975 -13.7589 13.7797
0.1159 0.4134 10.0671 10.0773
-0.1426 -0.31 2.1288 2.1605
0.4891 -0.0077 5.2056 5.2304
-0.2441 -0.3221 1.5947 1.7176
0.1025 -0.3112 3.5949 3.6125
0.1885 -0.8702 1.1131 1.4322
0.2736 -0.6486 2.7882 2.8791
-0.544 0.0691 0.0563 0.5686
0.04 -0.7217 0.2354 0.7729
-1.1966 -2.0312 -0.0484 2.5378
-0.3513 -1.0088 -0.0832 1.0805
-1.3585 -6.0697 -0.1987 6.2934
-0.0717 -0.6795 -0.1882 0.7224
-0.2939 -2.0273 -0.1018 2.1105
-1.4463 -4.3768 0.1673 4.639
-0.5076 -2.0742 -0.2859 2.159
-1.4257 -2.3613 -8.1403 8.6093
-0.7716 -1.02 -14.5136 14.5783
-0.5488 -0.6996 -4.3906 4.482
-0.1458 0.5572 -11.2384 11.254
-0.4765 -0.2506 -19.4606 19.4685
-0.1816 0.662 -51.6397 51.6444
-0.3259 0.9445 -346.6243 346.6257
-0.6028 0.115 -834.0887 834.0889
0.2645 -0.373 24.1035 24.1082
0.2965 -0.3597 177.2601 177.2632
-0.1508 0.2862 50.2424 50.2436
0.753 -0.0922 6.53 6.5754
-0.5565 -0.165 0.0448 1.1053
0.1204 0.5672 -0.9253 1.5611
-0.5142 -0.3305 -0.5146 0.9413
0.3347 0.0769 -30.625 30.6273
-0.9399 -0.1556 -511.3482 511.3499
-1.1775 0.2348 -52.215 52.2407
0.089 -0.4017 -20.5694 20.5795
-0.2511 0.3021 -0.4309 0.5996
-0.2088 0.5674 -0.3019 0.69
-0.6647 0.0291 0.3768 0.7772
0.7772 0.8501 4.4358 4.585
0.9102 0.2241 5.4983 5.5995
0.3148 0.0947 3.1902 3.2101
3.0861 3.2846 39.6242 39.8907
-0.0979 1.7464 9.6965 9.854
0.515 0.1247 2.2833 2.3481
-0.1057 0.2896 15.879 15.8897
-0.0563 -1.189 4.7457 4.9179
-0.5469 -0.5603 1.926 2.1378
-0.0919 -0.3651 0.4314 0.5893
0.8441 -0.7932 1.0348 1.8147
0.6377 0.2528 1.2285 1.6912
0.18 0.3332 0.7769 0.8755
-0.0259 -0.4489 -0.8773 0.9957
-0.4121 0.1043 -3.3738 3.4033
-1.6285 -0.774 -34.0581 34.106
-1.626 0.0249 -29.9623 30.0067
-3.1973 -1.3133 -67.4126 67.5013
-0.3784 0.2696 -9.8714 9.8833
-0.2982 0.0518 -10.1479 10.1534
-0.5764 0.215 -12.8777 12.8932
-0.7087 -0.4808 -26.6726 26.6867
-0.9722 -0.154 -25.2256 25.2452
-0.2513 -0.5483 -12.1782 12.1939
-0.7393 0.3531 -63.6588 63.6642
-1.5961 -0.6675 -27.1611 27.2207
-0.3489 -0.7372 -8.704 8.7563
0.8429 0.1141 11.9838 12.0242
0.6097 -0.3311 2.5441 2.6836
0.7834 0.2779 9.8406 9.8882
0.4703 0.3427 -981.099 981.0993
0.7146 0.8481 -1327.5761 1327.5767
-36.7864 1.4346 22.3247 43.0574
0.2372 0.2678 -98.073 98.0749
-1.3432 1.0238 -830.3377 830.3395
1.4028 -1.8531 -1.4676 2.7935
0.4652 -0.3578 3.9197 3.9945
0.1158 -0.2961 20.1138 20.1224
0.487 -0.0347 3.6402 3.7063
-0.7767 0.0504 -598.8714 598.8721
0.4535 -0.2708 1.7619 1.9055
0.0812 0.4247 0.756 1.0031
-0.3706 -0.0745 -41.6991 41.7038
0.1484 0.4576 5.6879 5.7082
-313.5446 10.9827 198.1253 371.0585
-227.5618 8.3099 143.4217 269.1157
-0.4198 0.5871 2.4051 2.515
-0.4733 0.3598 1.6611 1.7698
-0.7442 1.252 4.0854 4.3372
-0.6406 1.2819 3.7769 4.0397
-0.698 0.7275 1.8222 2.0825
-1.1016 0.9787 2.9051 3.2575
1.8107 -11.0949 66.9166 67.8543
0.5496 -3.6516 22.055 22.362
0.0912 -0.5773 3.3583 3.4087
-0.2674 0.1692 -6.3892 6.3986
-0.5246 -0.182 -20.5465 20.5544
-0.2723 -0.2228 0.507 0.6172
-0.4496 -0.577 0.8778 1.1427
-1.2216 -0.4457 1.349 1.8737
-0.3259 -0.0495 0.3164 0.4569
-0.7521 0.2249 8.515 8.5511
-0.5093 -0.047 3.3883 3.4267
-0.5808 -1.2786 2.4434 2.8183
0.1613 -1.4364 1.3224 1.9641
-0.5075 -1.0323 1.0506 1.5641
-0.8944 -1.1738 2.1362 2.5964
-0.22 -0.365 0.5237 0.6752
-0.1712 -0.7833 -3.2212 3.3195
0.0146 -0.3368 -1.3942 1.4344
-0.5374 -1.0188 -4.3272 4.4801
-0.1604 -0.3989 -2.2314 2.2768
0.2594 -0.5074 -0.7258 0.9333
0.4317 0.338 6.5741 6.5969
0.8058 0.3818 5.0977 5.1751
0.2872 0.2118 1.6249 1.6695
1.0757 -0.71 6.3129 6.4431
0.4673 -0.2465 2.9569 3.0038
0.4431 1.5508 2.2476 2.7664
0.9931 0.6349 0.6049 1.3249
3.1305 1.8089 1.6641 3.9802
0.4652 1.0577 1.3857 1.8717
0.6926 1.1558 1.389 1.9981
1.529 1.1688 3.3536 3.8666
0.2127 0.2135 0.5987 0.6703
0.3381 1.5537 7.0866 7.2642
2.0605 1.0274 32.4349 32.5169
0.3105 0.0979 4.5586 4.5724
0.5293 0.2191 6.5911 6.616
1.9309 0.796 27.1903 27.2704
0.4523 0.1359 7.1216 7.1373
3.2563 0.8366 55.9915 56.0923
0.1994 -0.45 -60.42 60.422
1.392 0.9858 -11.146 11.2766
0.4598 0.6113 -6.6357 6.6811
0.3517 0.281 3.1941 3.2257
0.8525 1.7329 -0.554 2.0091
0.5202 0.2887 -0.2353 0.6549
0.5081 0.1243 -0.056 0.5443
1.3081 0.0705 -1.2351 1.8005
0.4421 -0.0166 -0.0625 0.4468
0.7717 0.6741 11.5878 11.6331
-0.2304 -0.5049 7.6915 7.7128
-0.486 0.0911 1.307 1.3974
-0.8058 0.2043 1.7826 1.9669
-0.0559 0.0141 0.1228 0.1357
0.0004 -0.0103 2.2771 2.2771
-0.017 -0.0569 4.0512 4.0516
-0.0902 0.4527 23.3606 23.3656
-0.1168 0.4373 22.706 22.711
-0.7595 0.6465 32.3809 32.3963
0.2114 0.5436 5.7507 5.7802
0.1129 0.3213 7.3956 7.4047
0.3005 0.577 10.4958 10.516
0.4343 1.024 15.6348 15.6743
-0.0157 -0.7001 11.7138 11.7347
0.2903 -0.205 3.3817 3.4003
-0.1562 -0.5358 15.7658 15.7756
-41.6053 1.4656 25.9806 49.0728
-21.9944 1.0786 13.4394 25.798
-10.716 0.4731 6.8818 12.7443
-69.0483 3.2974 42.7326 81.2688
-28.6648 1.9099 17.5123 33.6455
-51.5866 3.3045 30.9869 60.2686
-20.2969 1.3262 12.3435 23.7925
-3.317 0.2228 1.9543 3.8563
-37.4957 1.9615 21.8251 43.4294
-42.5706 1.7965 24.3118 49.0566
-28.6024 1.5793 16.4311 33.0238
-3.0197 0.1623 1.785 3.5116
-1.0643 -0.5012 -95.6668 95.6741
-0.3984 0.1019 -16.3302 16.336
-8.0502 0.0328 4.8101 9.3779
-5.264 -0.1101 3.031 6.0753
-8.1925 -0.0585 4.8612 9.5264
-8.5067 0.0791 5.3765 10.0637
-62.8252 0.9262 39.869 74.4138
5.5847 -0.5425 -2.562 6.1699
1.7721 -0.321 -0.7729 1.9648
14.5417 -0.257 -6.4917 15.9276
20.5999 -0.7312 -9.4123 22.6606
18.5686 -0.401 -8.2666 20.3301
65.4457 -1.8226 -29.0266 71.6173
-0.5145 0.1555 -0.1186 0.5678
-0.4852 -0.0102 0.1949 0.5413
-0.3378 0.2603 0.0901 0.4359
-1.0705 0.6177 0.428 1.3079
-0.8961 0.1248 0.0084 0.9048
-1.0072 -0.2622 -0.3981 1.123
-0.6492 -0.4891 -0.4437 0.9365
3.1726 0.6172 -3.66 5.0087
83.9453 4.4861 -40.8437 93.4622
72.6789 3.5832 -35.5435 80.9841
120.3664 6.2646 -58.7479 134.0844
190.1629 9.6978 -93.5427 212.1467
2.651 0.2334 -1.3265 2.9736
-0.9363 -0.9578 34.9221 34.9478
-0.3026 -0.3605 10.5405 10.551
-0.7073 -0.3696 10.8943 10.9235
-0.1829 -0.3443 11.4466 11.4532
-1.008 -0.9064 48.7627 48.7816
-1.2302 -1.041 62.6493 62.68
-0.01 -0.4225 3661.6439 3661.6441
-0.4613 -0.1638 -185.85 185.8507
-0.4387 -0.1587 -219.537 219.5375
-0.7785 -0.0669 -103.2376 103.2406
0.3816 -0.3192 -61.3199 61.3221
0.3731 -0.294 -12.2153 12.2253
0.3198 0.0236 -3.6409 3.6576
0.1522 0.3634 -104.6874 104.6882
0.3771 0.1367 -79.0728 79.074
-0.7453 0.4032 -5.8949 5.9571
-0.8275 0.4083 -2.2487 2.4347
-0.12 0.2994 -1.0552 1.1122
0.2865 -0.3938 -4.3467 4.3761
-0.377 0.337 -6.0223 6.0435
-0.7329 2.1423 -24.9658 25.0682
0.3008 0.4533 -77.9119 77.9138
0.694 0.2969 -57.8875 57.8924
1.7117 0.0681 -125.553 125.5647
